,Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Yield
547,11,-1.4046901718818927,1,2,-0.2432466183102856,-0.062479267485825773,0.64604239340486,-0.09054872631525838
548,13,-1.4046901718818927,4,2,-0.22548621815765107,-0.062445353801761125,0.64604239340486,-0.09030813856121322
549,16,-1.4046901718818927,2,2,-0.2418983835541732,-0.06247710440027115,0.64604239340486,-0.09050789758835731
550,21,-1.4046901718818927,1,2,-0.1506714706841061,-0.0599410481536207,0.64604239340486,-0.07988217419100947
551,23,-1.4046901718818927,2,2,-0.2316024005229302,-0.06246209205430418,0.64604239340486,-0.09045910113018335
552,24,-1.4046901718818927,1,2,-0.2179085383998655,-0.062426593121247834,0.64604239340486,-0.09034477126442439
553,26,-1.4046901718818927,1,2,-0.2386396946902092,-0.06238880184972147,0.64604239340486,-0.08573155189094513
554,29,-1.4046901718818927,1,2,-0.23318807743244702,-0.06246446802701357,0.64604239340486,-0.09032004549261008
555,31,-1.4046901718818927,4,2,-0.2354874454122541,-0.062416937168156904,0.64604239340486,-0.08837997127457371
556,32,-1.4046901718818927,2,2,-0.10705716801193152,-0.06227021229985074,0.64604239340486,-0.09044031331541452
557,37,-1.4046901718818927,4,2,-0.13567304132739413,-0.05994097972560667,0.64604239340486,-0.08254101539738383
558,39,-1.4046901718818927,2,2,0.12899990616428697,-0.06194525906589018,0.64604239340486,-0.09046556017842305
559,40,-1.4046901718818927,0,2,0.4909026862549203,-0.06036178540099825,0.64604239340486,-0.08967053150986523
560,40,-1.4046901718818927,3,2,0.20377507994559788,-0.05989319416247556,0.64604239340486,-0.08895619379667809
561,40,-1.4046901718818927,5,2,0.850129193062468,-0.051991184125609394,0.64604239340486,-0.0892339092897719
562,43,-1.4046901718818927,1,2,-0.22511504421669706,-0.06245145529967882,0.64604239340486,-0.09047694601862569
563,44,-1.4046901718818927,1,2,-0.23107702564327104,-0.062461590248867965,0.64604239340486,-0.0904702405238748
564,46,-1.4046901718818927,4,2,-0.209001728427046,-0.05872737468277349,0.64604239340486,-0.06608245100104676
565,48,-1.4046901718818927,4,2,-0.2335797205245566,-0.06236677563231641,0.64604239340486,-0.08712307352405263
566,49,-1.4046901718818927,4,2,-0.24162819075891992,-0.062430660786526294,0.64604239340486,-0.08599785548961818
567,50,-1.4046901718818927,4,2,-0.24378563929071517,-0.06247978449748733,0.64604239340486,-0.09036853301764325
568,51,-1.4046901718818927,4,2,-0.2296646542135379,-0.06245162256815756,0.64604239340486,-0.0902729909677917
569,53,-1.4046901718818927,2,2,-0.14959615794340106,-0.062156382298511455,0.64604239340486,-0.08969548585128304
570,0,-1.4046901718818927,4,6,-0.2433462348459093,-0.062472652777802846,1.955400464517579,-0.08925816607996685
571,3,-1.4046901718818927,4,6,-0.24280039081509455,-0.06242610272048062,1.955400464517579,-0.08264299292223153
572,5,-1.4046901718818927,4,6,-0.24487459813219056,-0.06248177651300688,1.955400464517579,-0.0907502597367885
573,7,-1.4046901718818927,4,6,-0.17215862095712825,-0.06240105046423288,1.955400464517579,-0.09057892354347338
574,9,-1.4046901718818927,4,6,-0.21138024379132123,-0.050470379116900166,1.955400464517579,-0.06608245100104676
575,17,-1.4046901718818927,1,6,-0.24503835134143498,-0.06248000118619843,1.955400464517579,-0.08923539439956157
576,17,-1.4046901718818927,2,6,-0.2435905000496989,-0.06247233344707071,1.955400464517579,-0.08896213423469816
577,32,-1.4046901718818927,2,6,-0.23171839237947836,-0.062446657735584034,1.955400464517579,-0.08998685985293597
578,34,-1.4046901718818927,1,6,-0.2446426144190943,-0.06248096297995119,1.955400464517579,-0.09048783682185224
579,38,-1.4046901718818927,1,6,-0.24484730593064982,-0.06248025969202921,1.955400464517579,-0.08989577313131485
580,40,-1.4046901718818927,1,6,-0.18958059781065764,-0.062115047976480854,1.955400464517579,-0.08834729886375545
581,40,-1.4046901718818927,2,6,-0.2234133754506321,-0.06230897676979887,1.955400464517579,-0.08783493605463653
582,46,-1.4046901718818927,4,6,-0.2438238483728722,-0.062205593445268194,1.955400464517579,-0.06608245100104676
583,0,-1.4046901718818927,4,12,-0.08301410306461937,-0.06186348758912405,-0.27476832190084993,-0.08956273730538754
584,1,-1.4046901718818927,1,12,0.5497146513550542,-0.06148032112300543,-0.27476832190084993,-0.09047407893198692
585,2,-1.4046901718818927,1,12,0.3836211358285147,-0.061187734339681166,-0.27476832190084993,-0.09028021267718146
586,2,-1.4046901718818927,2,12,-0.24531127335684236,-0.062481666267873166,-0.27476832190084993,-0.09011210409516504
587,2,-1.4046901718818927,3,12,-0.2442837219688336,-0.06247836271541804,-0.27476832190084993,-0.08977052888908577
588,3,-1.4046901718818927,4,12,-0.19731111389707137,-0.06001279112477506,-0.27476832190084993,-0.07012953284216378
589,5,-1.4046901718818927,4,12,-0.23563755252072816,-0.062415302498932845,-0.27476832190084993,-0.08845701695983961
590,6,-1.4046901718818927,4,12,-0.21839979802759873,-0.06247785330686915,-0.27476832190084993,-0.0907502597367885
591,8,-1.4046901718818927,1,12,-0.20409186136986743,-0.06233438637234209,-0.27476832190084993,-0.08954281208503291
592,9,-1.4046901718818927,4,12,0.21297391647490324,-0.050470379116900166,-0.27476832190084993,-0.06608245100104676
593,10,-1.4046901718818927,4,12,-0.2321168585219731,-0.062476579785496915,-0.27476832190084993,-0.0907502597367885
594,11,-1.4046901718818927,1,12,0.507411738966912,-0.0592309288349093,-0.27476832190084993,-0.0892202132796709
595,13,-1.4046901718818927,4,12,-0.009563965668111227,-0.06190795819513103,-0.27476832190084993,-0.08983968732616739
596,14,-1.4046901718818927,4,12,-0.23741154562087607,-0.06246635740051207,-0.27476832190084993,-0.08933634884973786
597,15,-1.4046901718818927,1,12,-0.2308491357604059,-0.06194390571183491,-0.27476832190084993,-0.07649664848341095
598,16,-1.4046901718818927,2,12,0.2586569680238657,-0.06157194623379191,-0.27476832190084993,-0.09032572414511504
599,17,-1.4046901718818927,1,12,0.850129193062468,-0.05912991768153167,-0.27476832190084993,-0.089956801234801
600,17,-1.4046901718818927,2,12,-0.000167260677635518,-0.06172451029262865,-0.27476832190084993,-0.08969783467838603
601,19,-1.4046901718818927,1,12,-0.024518727502358003,-0.06212884762597695,-0.27476832190084993,-0.09030993306868595
602,19,-1.4046901718818927,2,12,-0.06374580877685912,-0.06224092130828947,-0.27476832190084993,-0.09051677583274682
603,20,-1.4046901718818927,1,12,0.30435639489375255,-0.06024002535314413,-0.27476832190084993,-0.08944576135214816
604,20,-1.4046901718818927,2,12,0.850129193062468,-0.05888888000211018,-0.27476832190084993,-0.09026671182038154
605,20,-1.4046901718818927,3,12,-0.2375084329363457,-0.06243685732335237,-0.27476832190084993,-0.0887360439787577
606,23,-1.4046901718818927,2,12,-0.22183315698142345,-0.062457811501870956,-0.27476832190084993,-0.09062365362965846
607,24,-1.4046901718818927,1,12,0.5730904219746953,-0.05502396312766163,-0.27476832190084993,-0.08742367950651708
608,24,-1.4046901718818927,2,12,-0.16665924234666976,-0.06193977342009875,-0.27476832190084993,-0.08830475177674235
609,24,-1.4046901718818927,3,12,-0.23029373945905188,-0.0623639624806285,-0.27476832190084993,-0.08787505758650808
610,26,-1.4046901718818927,1,12,-0.23967816295883426,-0.06245681549411119,-0.27476832190084993,-0.0889767731722642
611,27,-1.4046901718818927,1,12,0.34856020911920704,-0.06179518122489654,-0.27476832190084993,-0.09055714193588169
612,27,-1.4046901718818927,2,12,-0.22441363463710012,-0.062466391614519085,-0.27476832190084993,-0.09072836269613307
613,29,-1.4046901718818927,1,12,-0.18570237597171893,-0.0624502920234403,-0.27476832190084993,-0.0907502597367885
614,31,-1.4046901718818927,4,12,-0.08128787131716776,-0.06002879567694547,-0.27476832190084993,-0.08418418025206122
615,32,-1.4046901718818927,2,12,-0.19985884091089914,-0.06246700746664535,-0.27476832190084993,-0.0907502597367885
616,34,-1.4046901718818927,1,12,-0.014484749605906087,-0.062287623427865105,-0.27476832190084993,-0.09071418732508078
617,37,-1.4046901718818927,4,12,-0.1932677742388112,-0.06076209688618778,-0.27476832190084993,-0.07770229733409346
618,38,-1.4046901718818927,1,12,0.850129193062468,-0.05568137386778808,-0.27476832190084993,-0.08916252502226465
619,38,-1.4046901718818927,2,12,-0.20668734973639152,-0.06238708354625804,-0.27476832190084993,-0.08945698036702014
620,38,-1.4046901718818927,3,12,-0.23081774972863403,-0.06240089460042315,-0.27476832190084993,-0.08877670769409246
621,39,-1.4046901718818927,2,12,-0.23510808381083786,-0.06247450793729434,-0.27476832190084993,-0.0907502597367885
622,40,-1.4046901718818927,1,12,0.850129193062468,-0.051865713758772296,-0.27476832190084993,-0.0883502507487163
623,40,-1.4046901718818927,2,12,-0.17456306391286716,-0.06207791817575679,-0.27476832190084993,-0.08868361906622636
624,40,-1.4046901718818927,3,12,0.1787167451009703,-0.058879254461469924,-0.27476832190084993,-0.08790176598606272
625,41,-1.4046901718818927,2,12,-0.11787579670267963,-0.06220814428956899,-0.27476832190084993,-0.0901644789600972
626,42,-1.4046901718818927,4,12,-0.24358640621946778,-0.06248081091769779,-0.27476832190084993,-0.09070986070580378
627,43,-1.4046901718818927,1,12,-0.11235867816121967,-0.0623299461545428,-0.27476832190084993,-0.09053656821791956
628,44,-1.4046901718818927,1,12,-0.14803231479511683,-0.06230176521743135,-0.27476832190084993,-0.09025287448353903
629,45,-1.4046901718818927,1,12,-0.16016915682028254,-0.06223404429287943,-0.27476832190084993,-0.08988438729111219
630,46,-1.4046901718818927,4,12,0.32370520117605794,-0.050470379116900166,-0.27476832190084993,-0.06608245100104676
631,47,-1.4046901718818927,1,12,0.011208128924543615,-0.06209961745931704,-0.27476832190084993,-0.09042236824068707
632,47,-1.4046901718818927,2,12,0.11084103986915768,-0.06206396646400729,-0.27476832190084993,-0.09045318426426825
633,47,-1.4046901718818927,3,12,-0.20663958838369523,-0.06240458591162444,-0.27476832190084993,-0.0902105916129179
634,48,-1.4046901718818927,4,12,-0.24075211108946226,-0.062384186760330765,-0.27476832190084993,-0.08394992472279753
635,49,-1.4046901718818927,4,12,-0.2441240625898203,-0.062451675789946245,-0.27476832190084993,-0.08015112046596523
636,50,-1.4046901718818927,4,12,-0.1493191420977626,-0.06228397773533983,-0.27476832190084993,-0.09021132355962543
637,51,-1.4046901718818927,4,12,-0.2329056031465004,-0.062326140796651455,-0.27476832190084993,-0.0861406145960184
638,52,-1.4046901718818927,1,12,-0.06304166997710811,-0.06228577967304262,-0.27476832190084993,-0.09058290858754431
639,52,-1.4046901718818927,2,12,-0.22925800041058092,-0.06246630037716704,-0.27476832190084993,-0.09062090882922064
640,53,-1.4046901718818927,2,12,0.11787969864651372,-0.06153222377164736,-0.27476832190084993,-0.08997120432265734
641,0,-1.4046901718818927,4,13,-0.12631727463922954,-0.062147821193645,1.1933628810586527,-0.09009421206023559
642,3,-1.4046901718818927,4,13,-0.1840416455079651,-0.06123541726079123,1.1933628810586527,-0.08254296018314566
643,5,-1.4046901718818927,4,13,0.030303117732520174,-0.06225053164270438,1.1933628810586527,-0.0907502597367885
644,6,-1.4046901718818927,4,13,-0.18918759010847103,-0.06245334087162099,1.1933628810586527,-0.0907502597367885
645,7,-1.4046901718818927,4,13,-0.11981900145238009,-0.0622305772735019,1.1933628810586527,-0.09045611912398224
646,9,-1.4046901718818927,4,13,0.850129193062468,-0.050470379116900166,1.1933628810586527,-0.06608245100104676
647,11,-1.4046901718818927,1,13,-0.24027995600280752,-0.06245855280535629,1.1933628810586527,-0.08920123687895365
648,14,-1.4046901718818927,4,13,-0.24479545074772244,-0.06244738763440035,1.1933628810586527,-0.07167842880708675
649,15,-1.4046901718818927,4,13,-0.2296837587546164,-0.06231983401469167,1.1933628810586527,-0.08766740154896031
650,17,-1.4046901718818927,1,13,-0.24051193971590376,-0.062471767015176795,1.1933628810586527,-0.09061308106408132
651,20,-1.4046901718818927,1,13,-0.2448977965035002,-0.06248125950134532,1.1933628810586527,-0.09045367930124432
652,38,-1.4046901718818927,1,13,-0.24286179826856122,-0.06247614260651839,1.1933628810586527,-0.09010830881547703
653,40,-1.4046901718818927,0,13,-0.06846872425348365,-0.06149258874529852,1.1933628810586527,-0.08882725582051543
654,40,-1.4046901718818927,3,13,-0.1701239873322663,-0.06189441324990938,1.1933628810586527,-0.0884953147863898
655,40,-1.4046901718818927,5,13,-0.023855527004918095,-0.06120325229264069,1.1933628810586527,-0.0887083926528766
656,43,-1.4046901718818927,1,13,-0.24279766159494048,-0.062479126828241374,1.1933628810586527,-0.09064059684495057
657,46,-1.4046901718818927,4,13,-0.24093496883978519,-0.06143463782052758,1.1933628810586527,-0.06608245100104676
658,48,-1.4046901718818927,4,13,-0.2444160891463062,-0.06244808331920966,1.1933628810586527,-0.07797917760407763
659,49,-1.4046901718818927,4,13,-0.08913301465005258,-0.052647899180926536,1.1933628810586527,-0.06608245100104676
660,50,-1.4046901718818927,4,13,-0.2452389490227594,-0.062477648022827056,1.1933628810586527,-0.0846924441587072
661,51,-1.4046901718818927,4,13,-0.23989786518123718,-0.06244780200404087,1.1933628810586527,-0.08886454131835018
662,0,-1.4046901718818927,4,17,-0.23026781186758818,-0.06242999551416767,1.955400464517579,-0.08969245455577969
663,1,-1.4046901718818927,1,17,-0.24435195247268546,-0.06247971987102964,1.955400464517579,-0.09014626161577298
664,3,-1.4046901718818927,4,17,-0.23819210258494114,-0.06223847690756606,1.955400464517579,-0.0780967895874295
665,8,-1.4046901718818927,1,17,-0.2454722973459327,-0.06248204262195033,1.955400464517579,-0.090447986381143
666,11,-1.4046901718818927,1,17,-0.2355133730037178,-0.062452945509762145,1.955400464517579,-0.08985402505019228
667,13,-1.4046901718818927,4,17,-0.24305966672973156,-0.06247780008508046,1.955400464517579,-0.09029265099029492
668,15,-1.4046901718818927,1,17,-0.23487064165743346,-0.0623114667891983,1.955400464517579,-0.0843199645293834
669,16,-1.4046901718818927,2,17,-0.2448977965035002,-0.06248106942352857,1.955400464517579,-0.09033602561952989
670,21,-1.4046901718818927,1,17,-0.23977095644407276,-0.06234600012694556,1.955400464517579,-0.08291245780740694
671,23,-1.4046901718818927,2,17,-0.24545592202500827,-0.06248204262195033,1.955400464517579,-0.09053338018266283
672,24,-1.4046901718818927,1,17,-0.22245951300678335,-0.06238996892751632,1.955400464517579,-0.08939804925976198
673,26,-1.4046901718818927,1,17,-0.23920464326210247,-0.06240096302843717,1.955400464517579,-0.08578928009784889
674,32,-1.4046901718818927,2,17,-0.2427348895313968,-0.062476036162941014,1.955400464517579,-0.09016740674806585
675,37,-1.4046901718818927,4,17,-0.22053268357800734,-0.0619336225019487,1.955400464517579,-0.0831163185652667
676,39,-1.4046901718818927,2,17,-0.2358053995602037,-0.06246417530717577,1.955400464517579,-0.09027801205272887
677,40,-1.4046901718818927,1,17,-0.10544283429079694,-0.061851451861767395,1.955400464517579,-0.08911990944942273
678,40,-1.4046901718818927,2,17,-0.24006707683078976,-0.062432223226179986,1.955400464517579,-0.08904834131084347
679,43,-1.4046901718818927,1,17,-0.2437324194977107,-0.06247951838854388,1.955400464517579,-0.09033494125374207
680,44,-1.4046901718818927,1,17,-0.2417087027534651,-0.062473542341985246,1.955400464517579,-0.09005029524867601
681,45,-1.4046901718818927,1,17,-0.24418819926344104,-0.06247868204615018,1.955400464517579,-0.08999824569313862
682,46,-1.4046901718818927,4,17,-0.2454122545025431,-0.06248125569978898,1.955400464517579,-0.08842927691321448
683,48,-1.4046901718818927,4,17,-0.23851142134296777,-0.062416150245995554,1.955400464517579,-0.08712738741396028
684,49,-1.4046901718818927,4,17,-0.2399210635525468,-0.06239898241758664,1.955400464517579,-0.08422562471039884
685,50,-1.4046901718818927,4,17,-0.24457438391524244,-0.062480369937162925,1.955400464517579,-0.09030566337860997
686,51,-1.4046901718818927,4,17,-0.24345130982184113,-0.062449596338630994,1.955400464517579,-0.08481280875546043
687,53,-1.4046901718818927,2,17,-0.23977777949445794,-0.06245595634237947,1.955400464517579,-0.08944603244331047
688,0,-1.4046901718818927,4,21,-0.24544091131416085,-0.06248166246631683,-0.003877732744757935,-0.08875718911105059
689,2,-1.4046901718818927,1,21,-0.24527579349483938,-0.06248020647024052,-0.003877732744757935,-0.08789186525564974
690,3,-1.4046901718818927,4,21,-0.24520346916075644,-0.06245352334632506,-0.003877732744757935,-0.06608245100104676
691,5,-1.4046901718818927,4,21,-0.2454722973459327,-0.06248204262195033,-0.003877732744757935,-0.09037397841982583
692,7,-1.4046901718818927,4,21,-0.2452539597336068,-0.06248169668032384,-0.003877732744757935,-0.09034741145973253
693,9,-1.4046901718818927,4,21,-0.24248243666714497,-0.050470379116900166,-0.003877732744757935,-0.06608245100104676
694,10,-1.4046901718818927,4,21,-0.2454722973459327,-0.06248204262195033,-0.003877732744757935,-0.08989577313131485
695,11,-1.4046901718818927,1,21,-0.2449128072143476,-0.062473413089069854,-0.003877732744757935,-0.08521619280802875
696,13,-1.4046901718818927,4,21,-0.2454722973459327,-0.062482031217281325,-0.003877732744757935,-0.08798579843732156
697,15,-1.4046901718818927,1,21,-0.24521984448168088,-0.062481711886549184,-0.003877732744757935,-0.09041952178063639
698,17,-1.4046901718818927,1,21,-0.24392619412864996,-0.06247395291006942,-0.003877732744757935,-0.08918985103875099
699,20,-1.4046901718818927,1,21,-0.2454722973459327,-0.06248204262195033,-0.003877732744757935,-0.08989577313131485
700,27,-1.4046901718818927,1,21,-0.24214537797811686,-0.062476834489771364,-0.003877732744757935,-0.0903663878593112
701,27,-1.4046901718818927,2,21,-0.24214537797811686,-0.062476834489771364,-0.003877732744757935,-0.0903663878593112
702,31,-1.4046901718818927,4,21,-0.2454722973459327,-0.06248138875426071,-0.003877732744757935,-0.07334076147667257
703,32,-1.4046901718818927,2,21,-0.2454422759242379,-0.06248168147409851,-0.003877732744757935,-0.08969082800766727
704,38,-1.4046901718818927,1,21,-0.24535903470953865,-0.06248110743909192,-0.003877732744757935,-0.0885180864667951
705,39,-1.4046901718818927,2,21,-0.24544364053431492,-0.06248043836517696,-0.003877732744757935,-0.08390112826462354
706,40,-1.4046901718818927,1,21,-0.18715295648360908,-0.062088292622995034,-0.003877732744757935,-0.0880683457787907
707,46,-1.4046901718818927,4,21,-0.24216721173934946,-0.061720275358871445,-0.003877732744757935,-0.06608245100104676
708,49,-1.4046901718818927,4,21,-0.24506291432282165,-0.06244533859553578,-0.003877732744757935,-0.06975422181284016
709,52,-1.4046901718818927,1,21,-0.24090085358785926,-0.06247408596454115,-0.003877732744757935,-0.0902297577768795
710,52,-1.4046901718818927,2,21,-0.24090085358785926,-0.06247408596454115,-0.003877732744757935,-0.0902297577768795
711,0,-1.4046901718818927,4,29,-0.23492249684036084,-0.06243581189536024,0.5752861326435333,-0.08893936255429286
712,1,-1.4046901718818927,1,29,-0.23342824880600552,-0.062459613439573756,0.5752861326435333,-0.09025311334708064
713,2,-1.4046901718818927,1,29,-0.24510248801505571,-0.06248118347021862,0.5752861326435333,-0.09002386383359456
714,4,-1.4046901718818927,2,29,-0.24079304939177337,-0.062475237836110656,0.5752861326435333,-0.09032843505901525
715,8,-1.4046901718818927,1,29,-0.24539314996146455,-0.062481673870985834,0.5752861326435333,-0.0895883554458435
716,9,-1.4046901718818927,4,29,-0.21208165337091817,-0.050470379116900166,0.5752861326435333,-0.06608245100104676
717,11,-1.4046901718818927,1,29,-0.24390845419764848,-0.06247177081673313,0.5752861326435333,-0.08841561390497131
718,13,-1.4046901718818927,4,29,-0.16160882045155642,-0.06227318131534839,0.5752861326435333,-0.08996282307930135
719,15,-1.4046901718818927,1,29,-0.23280052817056857,-0.06241031485702131,0.5752861326435333,-0.08929864906786007
720,16,-1.4046901718818927,2,29,-0.17090590890640842,-0.06229143258731278,0.5752861326435333,-0.09011617046715396
721,17,-1.4046901718818927,1,29,-0.2427730986135538,-0.06247609698784237,0.5752861326435333,-0.08993182829233606
722,17,-1.4046901718818927,2,29,-0.23391268538335358,-0.062435097202769255,0.5752861326435333,-0.08947449704381706
723,17,-1.4046901718818927,3,29,-0.21040318297616284,-0.06233224989768182,0.5752861326435333,-0.08949086418910836
724,19,-1.4046901718818927,2,29,-0.2396467769270624,-0.06247393010073141,0.5752861326435333,-0.09047645098164961
725,20,-1.4046901718818927,1,29,-0.2441431671308988,-0.06248017605778984,0.5752861326435333,-0.09037587606023913
726,21,-1.4046901718818927,1,29,0.590968178593955,-0.050470379116900166,0.5752861326435333,-0.07563601290711533
727,22,-1.4046901718818927,2,29,-0.1909206449063078,-0.06232214916249969,0.5752861326435333,-0.08989363828627685
728,23,-1.4046901718818927,2,29,-0.22933305396481796,-0.06246705688687771,0.5752861326435333,-0.09050973266813304
729,24,-1.4046901718818927,1,29,-0.19740390738230987,-0.0621466161002868,0.5752861326435333,-0.08810982276761237
730,25,-1.4046901718818927,2,29,-0.14182743277483031,-0.062221750059692,0.5752861326435333,-0.09003667290382254
731,26,-1.4046901718818927,1,29,-0.23066764262015998,-0.06216423251234325,0.5752861326435333,-0.08322272195292894
732,27,-1.4046901718818927,1,29,-0.24466308357024985,-0.0624809857892892,0.5752861326435333,-0.09046669168955938
733,27,-1.4046901718818927,2,29,-0.24224090068350945,-0.06247682688665869,0.5752861326435333,-0.09036983811388356
734,27,-1.4046901718818927,3,29,-0.23434390216769724,-0.06246387498422531,0.5752861326435333,-0.0904142083881623
735,29,-1.4046901718818927,1,29,-0.236149281299617,-0.06246808330708816,0.5752861326435333,-0.09057259807618812
736,34,-1.4046901718818927,1,29,-0.24440380765561284,-0.06248060183209936,0.5752861326435333,-0.09041003358084705
737,36,-1.4046901718818927,2,29,-0.2355161022238719,-0.062458925357877115,0.5752861326435333,-0.09007415129486909
738,37,-1.4046901718818927,4,29,0.16339490315600064,-0.050470379116900166,0.5752861326435333,-0.06608245100104676
739,38,-1.4046901718818927,1,29,-0.22826592888457514,-0.062424213346982116,0.5752861326435333,-0.0899800283488144
740,39,-1.4046901718818927,2,29,0.3494376533987417,-0.060896831645813304,0.5752861326435333,-0.09007604893414382
741,40,-1.4046901718818927,0,29,0.2920503412190343,-0.05988208221330832,0.5752861326435333,-0.08915759115855638
742,40,-1.4046901718818927,3,29,0.850129193062468,-0.050470379116900166,0.5752861326435333,-0.0875945683171517
743,40,-1.4046901718818927,5,29,0.850129193062468,-0.050470379116900166,0.5752861326435333,-0.08889824702035427
744,41,-1.4046901718818927,2,29,-0.2454722973459327,-0.06248204262195033,0.5752861326435333,-0.09069278194549982
745,42,-1.4046901718818927,4,29,-0.2434567682621493,-0.06245530247468985,0.5752861326435333,-0.08587982463714543
746,43,-1.4046901718818927,4,29,-0.099296630503823,-0.062131364256270735,0.5752861326435333,-0.09019623280345553
747,44,-1.4046901718818927,1,29,-0.24135253952335847,-0.06247597913959599,0.5752861326435333,-0.09025686692043598
748,44,-1.4046901718818927,2,29,-0.2437760870201759,-0.06247718423295418,0.5752861326435333,-0.08995649761201607
749,45,-1.4046901718818927,1,29,-0.24479545074772244,-0.06248093256750051,0.5752861326435333,-0.09037682487987649
750,46,-1.4046901718818927,4,29,-0.21604175181447907,-0.05691078578186224,0.5752861326435333,-0.06608245100104676
751,47,-1.4046901718818927,1,29,-0.2451939168902172,-0.06248156362585212,0.5752861326435333,-0.08958076488532887
752,50,-1.4046901718818927,4,29,-0.231261248003671,-0.062460476392861806,0.5752861326435333,-0.09035348390746108
753,51,-1.4046901718818927,4,29,-0.22658200004951168,-0.06239683073670102,0.5752861326435333,-0.08928536558724412
754,52,-1.4046901718818927,1,29,-0.1687934925071554,-0.062376416379181995,0.5752861326435333,-0.09050807831579886
755,52,-1.4046901718818927,2,29,-0.22661611530143758,-0.06244865355265991,0.5752861326435333,-0.090337193397983
756,53,-1.4046901718818927,2,29,0.3357942818485274,-0.058461592673167403,0.5752861326435333,-0.0883808238371794
757,0,-1.2507951014407879,4,0,-0.24516389546852238,-0.06248044976984596,-0.62353058298912,-0.08908737847692723
758,1,-1.2507951014407879,1,0,0.31996616956497703,-0.06177651178173529,-0.62353058298912,-0.09050491558215622
759,1,-1.2507951014407879,2,0,-0.23810749676016485,-0.06247186965719784,-0.62353058298912,-0.09051060850225755
760,2,-1.2507951014407879,1,0,-0.1338349115536255,-0.06224041950285325,-0.62353058298912,-0.09006455146830242
761,2,-1.2507951014407879,2,0,-0.23231472698314345,-0.06245386548639521,-0.62353058298912,-0.090129182855469
762,3,-1.2507951014407879,4,0,-0.17660724980826836,-0.059587784729633296,-0.62353058298912,-0.07767462629249144
763,7,-1.2507951014407879,4,0,-0.044427023916248524,-0.06233492619334167,-0.62353058298912,-0.0907502597367885
764,8,-1.2507951014407879,1,0,0.1414533377273252,-0.06216669211929201,-0.62353058298912,-0.0906963774742845
765,9,-1.2507951014407879,4,0,-0.10327719809853947,-0.050470379116900166,-0.62353058298912,-0.06608245100104676
766,10,-1.2507951014407879,4,0,-0.16650094757773348,-0.062395819522715903,-0.62353058298912,-0.09042956810975813
767,11,-1.2507951014407879,1,0,0.850129193062468,-0.05534778349783436,-0.62353058298912,-0.08896161669702465
768,13,-1.2507951014407879,1,0,-0.012643890611983384,-0.06072086900773457,-0.62353058298912,-0.08819100233037516
769,13,-1.2507951014407879,2,0,-0.17161277692631352,-0.06199516209589989,-0.62353058298912,-0.08844252589131886
770,15,-1.2507951014407879,4,0,-0.2420539491029554,-0.0624583475213142,-0.62353058298912,-0.08825905860218497
771,16,-1.2507951014407879,1,0,-0.2454054314521579,-0.06248177271145054,-0.62353058298912,-0.08979004747212764
772,16,-1.2507951014407879,2,0,0.1435016174529575,-0.061102066267671645,-0.62353058298912,-0.08941870642682412
773,17,-1.2507951014407879,1,0,0.850129193062468,-0.05937419048539426,-0.62353058298912,-0.09008933241475976
774,17,-1.2507951014407879,2,0,0.09897029680901417,-0.060837291670494335,-0.62353058298912,-0.0890242388181392
775,19,-1.2507951014407879,1,0,-0.2299566807700238,-0.06246536519430863,-0.62353058298912,-0.09061434615731065
776,19,-1.2507951014407879,2,0,-0.15147113218924968,-0.062349687636590524,-0.62353058298912,-0.09051277723383315
777,20,-1.2507951014407879,1,0,0.16290637274842143,-0.06138993151802783,-0.62353058298912,-0.09008011530613273
778,20,-1.2507951014407879,2,0,0.2184692012551306,-0.06116400122348168,-0.62353058298912,-0.09006190289073872
779,23,-1.2507951014407879,2,0,-0.2375166205968079,-0.062476762260201,-0.62353058298912,-0.0907502597367885
780,24,-1.2507951014407879,1,0,0.21507132216330888,-0.05873378030519799,-0.62353058298912,-0.08784425174186804
781,24,-1.2507951014407879,2,0,-0.12168851725792057,-0.06069259683327107,-0.62353058298912,-0.0846664193809385
782,26,-1.2507951014407879,1,0,-0.1378045622677257,-0.05992925192431316,-0.62353058298912,-0.08150337382548171
783,27,-1.2507951014407879,1,0,0.2161684686652465,-0.0620513947172074,-0.62353058298912,-0.09056909031742981
784,27,-1.2507951014407879,2,0,-0.05762553258134888,-0.062322373454323454,-0.62353058298912,-0.09063471416046634
785,29,-1.2507951014407879,1,0,-0.2194792045985349,-0.062451679591502586,-0.62353058298912,-0.09060169522387869
786,31,-1.2507951014407879,1,0,-0.22132688664284278,-0.06158887456415172,-0.62353058298912,-0.07652410844292144
787,31,-1.2507951014407879,2,0,-0.22630361959379616,-0.0612486390737244,-0.62353058298912,-0.0670314533856952
788,32,-1.2507951014407879,2,0,-0.22676622240991165,-0.0624631032682893,-0.62353058298912,-0.0904529202448513
789,34,-1.2507951014407879,1,0,-0.2218795537240427,-0.06246477215152037,-0.62353058298912,-0.09067660206767668
790,37,-1.2507951014407879,4,0,-0.24232550650828574,-0.062426452463663434,-0.62353058298912,-0.08437364063303321
791,38,-1.2507951014407879,1,0,-0.15173586654419483,-0.062177663410874856,-0.62353058298912,-0.08960809090181521
